Date,Price,Open,High,Low,Vol.,Change %
9/12/2021,"96,080.00","95,301.00","97,345.00","94,425.00",560.30K,0.51%
8/12/2021,"95,593.00","94,911.00","96,664.00","94,230.00",1.10M,1.76%
7/12/2021,"93,938.00","91,991.00","93,938.00","91,018.00",964.00K,4.89%
6/12/2021,"89,557.00","93,743.00","94,425.00","88,584.00",1.23M,-4.76%
3/12/2021,"94,035.00","96,469.00","96,469.00","94,035.00",1.03M,-1.83%
2/12/2021,"95,788.00","95,788.00","96,858.00","95,398.00",591.10K,-0.10%
1/12/2021,"95,885.00","95,009.00","96,858.00","94,911.00",1.46M,0.20%
30/11/2021,"95,690.00","97,442.00","99,000.00","95,690.00",1.39M,-1.11%
29/11/2021,"96,761.00","95,009.00","98,416.00","95,009.00",1.29M,-2.55%
26/11/2021,"99,292.00","101,142.00","101,239.00","98,903.00",1.26M,-1.83%
25/11/2021,"101,142.00","100,850.00","102,310.00","100,071.00",657.70K,0.87%
24/11/2021,"100,265.00","103,867.00","104,062.00","100,265.00",922.70K,-1.53%
23/11/2021,"101,823.00","99,779.00","102,699.00","99,779.00",768.40K,2.45%
22/11/2021,"99,389.00","101,239.00","103,478.00","98,903.00",1.44M,-3.68%
19/11/2021,"103,186.00","110,779.00","110,973.00","103,088.00",2.91M,-6.85%
18/11/2021,"110,779.00","112,920.00","113,894.00","110,779.00",1.28M,-3.07%
17/11/2021,"114,283.00","113,894.00","115,549.00","113,699.00",701.20K,0.60%
16/11/2021,"113,602.00","114,867.00","117,009.00","113,212.00",1.55M,-1.85%
15/11/2021,"115,743.00","115,841.00","116,717.00","111,655.00",2.16M,0.68%
12/11/2021,"114,965.00","116,035.00","117,690.00","113,310.00",1.37M,-0.76%
11/11/2021,"115,841.00","116,814.00","118,761.00","114,283.00",1.90M,-1.16%
10/11/2021,"117,204.00","116,911.00","119,442.00","115,841.00",1.01M,1.01%
9/11/2021,"116,035.00","117,593.00","120,708.00","115,841.00",1.67M,-3.09%
8/11/2021,"119,734.00","120,513.00","120,611.00","116,035.00",1.65M,0.49%
5/11/2021,"119,150.00","114,867.00","120,319.00","113,212.00",1.34M,4.53%
4/11/2021,"113,991.00","114,965.00","118,761.00","113,894.00",1.66M,-2.42%
3/11/2021,"116,814.00","118,372.00","119,637.00","115,354.00",1.89M,-1.32%
2/11/2021,"118,372.00","119,637.00","119,637.00","117,106.00",1.51M,0.25%
1/11/2021,"118,080.00","121,292.00","123,628.00","117,788.00",2.08M,-2.57%
29/10/2021,"121,195.00","120,708.00","124,115.00","118,274.00",1.16M,-0.40%
28/10/2021,"121,681.00","118,274.00","124,991.00","116,133.00",2.34M,2.71%
27/10/2021,"118,469.00","112,142.00","118,469.00","111,655.00",4.18M,6.94%
26/10/2021,"110,779.00","110,000.00","112,044.00","109,416.00",2.37M,1.61%
25/10/2021,"109,027.00","110,000.00","112,142.00","108,734.00",2.12M,-0.09%
22/10/2021,"109,124.00","109,416.00","110,876.00","107,761.00",1.28M,-0.09%
21/10/2021,"109,221.00","111,947.00","112,336.00","109,027.00",1.64M,-2.01%
20/10/2021,"111,460.00","112,336.00","112,336.00","107,566.00",1.71M,0.00%
19/10/2021,"111,460.00","112,920.00","114,380.00","110,973.00",1.07M,-1.72%
18/10/2021,"113,407.00","109,513.00","115,938.00","109,319.00",3.11M,4.02%
15/10/2021,"109,027.00","109,027.00","110,000.00","108,540.00",1.10M,0.63%
14/10/2021,"108,345.00","107,761.00","111,460.00","107,761.00",3.00M,0.27%
13/10/2021,"108,053.00","109,513.00","109,513.00","107,080.00",1.79M,-0.89%
12/10/2021,"109,027.00","108,832.00","111,460.00","107,664.00",1.95M,-0.44%
11/10/2021,"109,513.00","109,611.00","110,000.00","107,177.00",2.26M,0.09%
8/10/2021,"109,416.00","108,832.00","110,876.00","106,593.00",1.83M,1.26%
7/10/2021,"108,053.00","108,053.00","110,000.00","106,593.00",2.26M,-2.20%
6/10/2021,"110,487.00","106,106.00","110,584.00","106,106.00",2.42M,4.13%
5/10/2021,"106,106.00","104,159.00","106,982.00","102,699.00",2.09M,4.81%
4/10/2021,"101,239.00","103,186.00","107,761.00","101,239.00",4.05M,0.48%
1/10/2021,"100,752.00","93,451.00","100,947.00","93,354.00",4.34M,6.70%
30/09/2021,"94,425.00","94,035.00","94,619.00","93,062.00",1.24M,0.21%
29/09/2021,"94,230.00","92,965.00","95,788.00","92,770.00",2.76M,1.79%
28/09/2021,"92,575.00","88,584.00","92,965.00","87,805.00",4.52M,5.67%
27/09/2021,"87,611.00","89,947.00","90,044.00","87,611.00",1.12M,-1.10%
24/09/2021,"88,584.00","89,071.00","90,336.00","88,195.00",925.00K,0.44%
23/09/2021,"88,195.00","86,832.00","89,557.00","86,442.00",1.09M,2.49%
22/09/2021,"86,053.00","86,150.00","87,124.00","85,274.00",712.00K,0.23%
21/09/2021,"85,858.00","85,761.00","86,150.00","84,009.00",1.44M,-0.68%
20/09/2021,"86,442.00","89,460.00","89,460.00","86,442.00",1.52M,-3.37%
17/09/2021,"89,460.00","89,752.00","90,336.00","89,265.00",834.00K,-0.76%
16/09/2021,"90,142.00","89,557.00","90,336.00","89,460.00",981.70K,1.20%
15/09/2021,"89,071.00","87,124.00","89,850.00","86,150.00",1.38M,2.81%
14/09/2021,"86,637.00","87,221.00","87,708.00","86,442.00",669.10K,0.45%
13/09/2021,"86,248.00","87,416.00","87,416.00","86,248.00",613.40K,0.00%
10/9/2021,"86,248.00","86,150.00","86,929.00","86,150.00",421.10K,0.00%
9/9/2021,"86,248.00","86,053.00","86,734.00","85,761.00",444.50K,0.91%
8/9/2021,"85,469.00","86,345.00","86,637.00","85,372.00",550.50K,-1.01%
7/9/2021,"86,345.00","88,097.00","88,195.00","86,345.00",720.10K,-1.88%
6/9/2021,"88,000.00","87,124.00","88,097.00","86,832.00",868.10K,2.03%
1/9/2021,"86,248.00","86,832.00","87,027.00","86,248.00",536.10K,-0.90%
31/08/2021,"87,027.00","85,664.00","87,027.00","85,274.00",878.80K,2.17%
30/08/2021,"85,177.00","86,053.00","86,150.00","84,885.00",793.10K,0.58%
27/08/2021,"84,690.00","84,009.00","84,788.00","83,717.00",927.50K,0.81%
26/08/2021,"84,009.00","85,372.00","85,372.00","83,814.00",687.80K,-1.14%
25/08/2021,"84,982.00","83,814.00","84,982.00","83,717.00",557.30K,1.51%
24/08/2021,"83,717.00","84,690.00","84,982.00","82,743.00",1.08M,0.23%
23/08/2021,"83,522.00","85,177.00","86,150.00","83,522.00",1.16M,-1.94%
20/08/2021,"85,177.00","87,611.00","88,097.00","84,885.00",2.77M,-3.74%
19/08/2021,"88,487.00","90,044.00","90,044.00","87,319.00",2.39M,-1.84%
18/08/2021,"90,142.00","89,947.00","90,531.00","89,655.00",522.30K,0.22%
17/08/2021,"89,947.00","91,699.00","91,699.00","89,947.00",1.13M,-1.91%
16/08/2021,"91,699.00","90,044.00","92,478.00","89,557.00",1.11M,1.29%
13/08/2021,"90,531.00","91,602.00","91,699.00","89,168.00",1.31M,-1.59%
12/8/2021,"91,991.00","91,991.00","92,965.00","91,991.00",727.10K,-1.05%
11/8/2021,"92,965.00","94,425.00","96,274.00","92,673.00",1.51M,-0.52%
10/8/2021,"93,451.00","90,531.00","94,327.00","90,434.00",2.22M,3.23%
9/8/2021,"90,531.00","89,557.00","91,018.00","88,584.00",1.06M,0.65%
6/8/2021,"89,947.00","91,310.00","92,088.00","89,752.00",1.31M,-1.49%
5/8/2021,"91,310.00","91,115.00","91,407.00","90,044.00",634.60K,-0.21%
4/8/2021,"91,504.00","90,531.00","92,186.00","90,336.00",538.30K,1.07%
3/8/2021,"90,531.00","91,018.00","91,115.00","89,460.00",974.70K,-0.54%
2/8/2021,"91,018.00","88,584.00","92,186.00","88,195.00",1.57M,4.35%
30/07/2021,"87,221.00","87,611.00","88,292.00","87,124.00",530.20K,0.11%
29/07/2021,"87,124.00","87,513.00","87,611.00","86,540.00",504.30K,0.45%
28/07/2021,"86,734.00","86,637.00","88,097.00","86,637.00",322.20K,0.11%
27/07/2021,"86,637.00","87,611.00","88,195.00","86,150.00",877.90K,0.79%
26/07/2021,"85,956.00","85,469.00","87,221.00","84,398.00",614.50K,0.34%
23/07/2021,"85,664.00","86,929.00","87,513.00","85,664.00",356.40K,-1.57%
22/07/2021,"87,027.00","86,150.00","87,805.00","85,080.00",487.70K,2.29%
21/07/2021,"85,080.00","87,611.00","87,611.00","84,496.00",569.20K,-1.80%
20/07/2021,"86,637.00","83,814.00","87,221.00","82,743.00",665.10K,2.65%
19/07/2021,"84,398.00","85,177.00","86,637.00","84,398.00",703.20K,-3.67%
16/07/2021,"87,611.00","87,611.00","88,681.00","87,611.00",279.00K,-0.55%
15/07/2021,"88,097.00","88,097.00","89,071.00","87,611.00",494.00K,-0.88%
14/07/2021,"88,876.00","89,071.00","90,239.00","88,292.00",611.50K,-0.22%
13/07/2021,"89,071.00","88,389.00","90,434.00","86,734.00",581.30K,3.98%
12/7/2021,"85,664.00","89,460.00","89,460.00","84,982.00",990.80K,-4.03%
9/7/2021,"89,265.00","89,265.00","92,380.00","87,903.00",1.08M,-1.40%
8/7/2021,"90,531.00","88,389.00","91,310.00","87,513.00",912.20K,1.64%
7/7/2021,"89,071.00","83,717.00","89,071.00","83,717.00",1.40M,6.64%
6/7/2021,"83,522.00","92,088.00","92,380.00","83,522.00",1.42M,-6.74%
5/7/2021,"89,557.00","93,549.00","94,035.00","89,557.00",1.55M,-4.76%
2/7/2021,"94,035.00","92,673.00","94,911.00","92,575.00",1.85M,2.55%
1/7/2021,"91,699.00","91,018.00","91,699.00","90,044.00",983.50K,1.29%
30/06/2021,"90,531.00","90,531.00","91,894.00","89,071.00",841.40K,0.00%
29/06/2021,"90,531.00","91,504.00","91,991.00","89,655.00",790.60K,-2.11%
28/06/2021,"92,478.00","94,230.00","94,327.00","86,540.00",868.70K,0.00%
25/06/2021,"92,478.00","90,591.00","92,478.00","89,741.00",1.54M,2.30%
24/06/2021,"90,402.00","88,703.00","91,251.00","88,609.00",1.36M,2.02%
23/06/2021,"88,609.00","89,458.00","89,836.00","87,571.00",907.20K,-1.05%
22/06/2021,"89,553.00","89,175.00","89,836.00","88,231.00",1.27M,2.04%
21/06/2021,"87,760.00","87,854.00","90,591.00","87,382.00",967.40K,0.32%
18/06/2021,"87,477.00","88,420.00","88,515.00","87,288.00",753.10K,-1.28%
17/06/2021,"88,609.00","85,778.00","89,175.00","85,400.00",1.66M,2.18%
16/06/2021,"86,722.00","84,740.00","87,288.00","84,457.00",2.15M,3.61%
15/06/2021,"83,702.00","84,457.00","84,740.00","83,513.00",548.60K,-0.89%
14/06/2021,"84,457.00","83,985.00","85,306.00","83,041.00",1.65M,2.87%
11/6/2021,"82,098.00","82,098.00","82,381.00","81,343.00",390.70K,1.05%
10/6/2021,"81,248.00","81,626.00","82,286.00","80,682.00",1.04M,-1.49%
9/6/2021,"82,475.00","83,419.00","83,985.00","81,248.00",866.60K,-0.80%
8/6/2021,"83,136.00","84,646.00","85,495.00","82,664.00",972.40K,-2.87%
7/6/2021,"85,589.00","86,722.00","86,910.00","81,154.00",1.62M,-0.77%
4/6/2021,"86,250.00","82,853.00","86,627.00","80,210.00",2.15M,3.51%
3/6/2021,"83,324.00","83,985.00","83,985.00","83,041.00",1.26M,1.03%
2/6/2021,"82,475.00","79,550.00","82,570.00","79,267.00",1.98M,4.42%
1/6/2021,"78,984.00","80,116.00","80,116.00","78,889.00",1.01M,1.33%
31/05/2021,"77,946.00","77,285.00","78,040.00","76,247.00",853.70K,0.73%
28/05/2021,"77,379.00","76,530.00","77,757.00","75,964.00",655.40K,2.37%
27/05/2021,"75,587.00","77,096.00","77,379.00","75,492.00",687.50K,-2.20%
26/05/2021,"77,285.00","77,568.00","78,040.00","77,285.00",414.40K,-1.21%
25/05/2021,"78,229.00","77,851.00","78,512.00","77,474.00",594.70K,1.10%
24/05/2021,"77,379.00","77,002.00","77,851.00","76,719.00",504.60K,1.23%
21/05/2021,"76,436.00","75,492.00","77,191.00","75,303.00",596.80K,0.25%
20/05/2021,"76,247.00","77,191.00","77,191.00","75,775.00",714.40K,-0.98%
19/05/2021,"77,002.00","77,379.00","78,323.00","76,908.00",299.50K,-0.49%
18/05/2021,"77,379.00","78,134.00","78,323.00","76,719.00",1.10M,-0.61%
17/05/2021,"77,851.00","80,210.00","80,210.00","77,568.00",1.04M,-1.90%
14/05/2021,"79,361.00","80,305.00","80,777.00","78,795.00",825.80K,-1.75%
13/05/2021,"80,777.00","81,532.00","81,720.00","80,682.00",549.20K,-0.93%
12/5/2021,"81,532.00","80,682.00","81,532.00","80,305.00",616.20K,1.29%
11/5/2021,"80,493.00","80,871.00","81,248.00","80,210.00",737.80K,-0.81%
10/5/2021,"81,154.00","78,795.00","81,154.00","78,323.00",763.90K,2.38%
7/5/2021,"79,267.00","79,267.00","80,116.00","77,379.00",856.90K,-1.06%
6/5/2021,"80,116.00","80,965.00","80,965.00","79,644.00",911.30K,-0.70%
5/5/2021,"80,682.00","79,739.00","81,154.00","79,267.00",919.80K,2.64%
4/5/2021,"78,606.00","78,323.00","78,606.00","77,379.00",930.60K,-0.24%
29/04/2021,"78,795.00","78,323.00","78,889.00","77,663.00",624.40K,1.95%
28/04/2021,"77,285.00","76,908.00","77,851.00","76,530.00",631.90K,0.49%
27/04/2021,"76,908.00","76,908.00","77,379.00","75,681.00",791.10K,0.00%
26/04/2021,"76,908.00","80,777.00","80,777.00","76,908.00",1.07M,-5.23%
23/04/2021,"81,154.00","80,871.00","81,154.00","79,267.00",849.60K,0.23%
22/04/2021,"80,965.00","83,041.00","83,041.00","80,965.00",1.10M,-2.50%
20/04/2021,"83,041.00","82,570.00","83,985.00","82,192.00",1.41M,0.92%
19/04/2021,"82,286.00","81,154.00","82,286.00","80,777.00",577.30K,1.39%
16/04/2021,"81,154.00","81,154.00","82,098.00","80,682.00",590.30K,0.00%
15/04/2021,"81,154.00","82,853.00","83,324.00","80,682.00",1.47M,-0.58%
14/04/2021,"81,626.00","81,154.00","82,853.00","80,682.00",741.70K,0.58%
13/04/2021,"81,154.00","82,664.00","82,947.00","80,871.00",1.36M,-2.16%
12/4/2021,"82,947.00","83,985.00","84,079.00","81,909.00",1.91M,-1.01%
9/4/2021,"83,796.00","83,985.00","84,834.00","83,513.00",379.20K,-0.23%
8/4/2021,"83,985.00","84,929.00","84,929.00","83,891.00",684.70K,-0.11%
7/4/2021,"84,079.00","84,834.00","85,872.00","83,985.00",1.20M,-0.67%
6/4/2021,"84,646.00","84,268.00","84,740.00","83,985.00",674.80K,0.34%
5/4/2021,"84,362.00","85,400.00","86,061.00","84,362.00",723.50K,-1.00%
2/4/2021,"85,212.00","86,155.00","86,533.00","85,212.00",951.10K,-0.33%
1/4/2021,"85,495.00","84,740.00","85,495.00","84,551.00",632.10K,1.00%
31/03/2021,"84,646.00","84,174.00","85,589.00","83,985.00",630.30K,0.11%
30/03/2021,"84,551.00","84,457.00","84,929.00","83,985.00",588.00K,0.11%
29/03/2021,"84,457.00","84,929.00","85,400.00","83,985.00",257.90K,0.34%
26/03/2021,"84,174.00","84,268.00","84,457.00","81,154.00",375.10K,-1.22%
25/03/2021,"85,212.00","85,023.00","86,627.00","83,985.00",635.70K,0.22%
24/03/2021,"85,023.00","83,985.00","85,023.00","83,796.00",729.00K,-1.85%
23/03/2021,"86,627.00","84,929.00","86,816.00","84,834.00",563.50K,1.44%
22/03/2021,"85,400.00","85,872.00","86,438.00","84,929.00",510.90K,-0.44%
19/03/2021,"85,778.00","85,400.00","85,778.00","84,646.00",966.80K,-0.98%
18/03/2021,"86,627.00","87,665.00","87,760.00","86,344.00",276.40K,-1.08%
17/03/2021,"87,571.00","85,306.00","89,647.00","84,551.00",798.70K,2.77%
16/03/2021,"85,212.00","85,967.00","86,344.00","84,646.00",893.40K,-0.88%
15/03/2021,"85,967.00","86,344.00","86,816.00","85,967.00",398.20K,0.00%
12/3/2021,"85,967.00","87,760.00","87,760.00","85,778.00",398.40K,-1.73%
11/3/2021,"87,477.00","87,760.00","87,760.00","86,816.00",337.20K,0.76%
10/3/2021,"86,816.00","87,854.00","87,854.00","85,872.00",995.60K,-1.81%
9/3/2021,"88,420.00","89,458.00","89,458.00","85,872.00",696.10K,-1.37%
8/3/2021,"89,647.00","89,647.00","90,591.00","88,420.00",1.65M,2.70%
5/3/2021,"87,288.00","87,005.00","88,420.00","85,400.00",1.47M,1.76%
4/3/2021,"85,778.00","86,061.00","86,816.00","83,985.00",1.33M,-0.11%
3/3/2021,"85,872.00","85,872.00","86,344.00","85,117.00",696.90K,0.00%
2/3/2021,"85,872.00","86,816.00","88,231.00","85,872.00",1.39M,-0.98%
1/3/2021,"86,722.00","85,212.00","86,722.00","84,362.00",1.66M,2.91%
26/02/2021,"84,268.00","82,286.00","84,268.00","82,286.00",872.90K,0.11%
25/02/2021,"84,174.00","83,985.00","84,362.00","83,230.00",1.37M,1.25%
24/02/2021,"83,136.00","83,985.00","83,985.00","82,098.00",820.10K,-1.45%
23/02/2021,"84,362.00","84,929.00","85,212.00","83,608.00",1.55M,1.36%
22/02/2021,"83,230.00","83,041.00","84,174.00","82,192.00",1.16M,-0.79%
19/02/2021,"83,891.00","83,041.00","84,457.00","83,041.00",1.13M,-1.33%
18/02/2021,"85,023.00","83,891.00","85,400.00","82,381.00",2.26M,3.68%
17/02/2021,"82,003.00","80,210.00","82,003.00","78,795.00",1.92M,6.89%
9/2/2021,"76,719.00","75,020.00","76,719.00","73,605.00",1.22M,2.91%
8/2/2021,"74,548.00","78,134.00","78,229.00","72,756.00",1.70M,-2.71%
5/2/2021,"76,625.00","77,568.00","78,323.00","76,625.00",799.00K,0.25%
4/2/2021,"76,436.00","76,436.00","77,096.00","75,303.00",790.80K,1.25%
3/2/2021,"75,492.00","74,077.00","75,492.00","73,605.00",874.50K,4.58%
2/2/2021,"72,189.00","70,963.00","72,661.00","70,585.00",934.10K,1.73%
1/2/2021,"70,963.00","72,472.00","73,322.00","70,302.00",670.30K,-1.44%
29/01/2021,"72,001.00","69,358.00","73,605.00","68,415.00",902.60K,3.81%
28/01/2021,"69,358.00","69,830.00","73,605.00","69,358.00",1.57M,-6.96%
27/01/2021,"74,548.00","78,606.00","78,606.00","74,548.00",940.90K,-5.16%
26/01/2021,"78,606.00","80,022.00","80,022.00","76,436.00",1.33M,-1.65%
25/01/2021,"79,927.00","81,437.00","81,815.00","79,833.00",1.23M,-2.19%
22/01/2021,"81,720.00","82,570.00","83,041.00","81,532.00",1.06M,-1.03%
21/01/2021,"82,570.00","82,570.00","82,947.00","81,626.00",966.40K,1.16%
20/01/2021,"81,626.00","81,154.00","81,626.00","75,681.00",1.02M,1.77%
19/01/2021,"80,210.00","85,495.00","85,495.00","79,550.00",1.16M,-6.18%
18/01/2021,"85,495.00","86,816.00","86,816.00","84,834.00",972.00K,-1.09%
15/01/2021,"86,438.00","87,760.00","88,043.00","85,400.00",1.77M,-0.54%
14/01/2021,"86,910.00","87,382.00","87,760.00","86,344.00",775.00K,-0.97%
13/01/2021,"87,760.00","89,269.00","89,269.00","87,477.00",1.09M,-0.64%
12/1/2021,"88,326.00","88,043.00","88,609.00","86,816.00",949.10K,0.32%
11/1/2021,"88,043.00","87,760.00","89,364.00","87,477.00",743.60K,0.65%
8/1/2021,"87,477.00","87,477.00","88,043.00","86,533.00",934.70K,0.00%
7/1/2021,"87,477.00","85,872.00","87,571.00","84,174.00",1.45M,2.54%
6/1/2021,"85,306.00","85,872.00","86,722.00","84,929.00",1.16M,0.44%
5/1/2021,"84,929.00","83,041.00","85,117.00","81,720.00",1.26M,1.35%
4/1/2021,"83,796.00","82,947.00","84,362.00","82,192.00",1.36M,2.54%
31/12/2020,"81,720.00","82,098.00","82,192.00","81,343.00",957.35K,-0.35%
30/12/2020,"82,003.00","82,192.00","82,570.00","81,909.00",672.84K,-0.23%
29/12/2020,"82,192.00","82,098.00","83,041.00","81,154.00",490.82K,0.23%
28/12/2020,"82,003.00","80,210.00","83,608.00","79,550.00",2.38M,3.21%
25/12/2020,"79,455.00","79,078.00","79,927.00","77,851.00",617.31K,0.36%
24/12/2020,"79,172.00","80,210.00","80,588.00","77,379.00",1.25M,-0.94%
23/12/2020,"79,927.00","80,305.00","80,965.00","79,833.00",551.20K,-0.70%
22/12/2020,"80,493.00","80,682.00","81,154.00","79,833.00",909.76K,-1.16%
21/12/2020,"81,437.00","80,399.00","81,532.00","79,833.00",1.30M,1.65%
18/12/2020,"80,116.00","79,361.00","80,305.00","79,361.00",590.63K,0.95%
17/12/2020,"79,361.00","80,399.00","80,777.00","79,361.00",1.84M,-1.98%
16/12/2020,"80,965.00","81,154.00","81,532.00","80,305.00",773.81K,0.47%
15/12/2020,"80,588.00","81,626.00","82,003.00","80,399.00",1.10M,-1.84%
14/12/2020,"82,098.00","81,248.00","82,286.00","80,965.00",860.08K,1.05%
11/12/2020,"81,248.00","80,777.00","81,248.00","79,927.00",914.52K,2.01%
10/12/2020,"79,644.00","81,248.00","81,532.00","79,644.00",1.09M,-1.97%
9/12/2020,"81,248.00","81,154.00","82,664.00","80,682.00",1.14M,0.00%
8/12/2020,"81,248.00","81,626.00","81,626.00","80,682.00",1.14M,-0.23%
7/12/2020,"81,437.00","80,871.00","81,532.00","80,305.00",1.39M,0.94%
4/12/2020,"80,682.00","80,210.00","81,532.00","79,739.00",1.50M,1.18%
3/12/2020,"79,739.00","79,267.00","80,116.00","78,795.00",978.85K,0.60%
2/12/2020,"79,267.00","78,795.00","79,739.00","78,040.00",983.71K,0.60%
1/12/2020,"78,795.00","77,379.00","79,927.00","77,191.00",1.33M,0.00%
30/11/2020,"78,795.00","78,889.00","81,248.00","78,795.00",1.33M,0.00%
27/11/2020,"78,795.00","78,795.00","78,795.00","78,040.00",947.93K,0.24%
26/11/2020,"78,606.00","77,851.00","78,701.00","77,096.00",1.10M,0.73%
25/11/2020,"78,040.00","78,889.00","78,984.00","78,040.00",1.43M,0.24%
24/11/2020,"77,851.00","78,795.00","79,078.00","76,436.00",1.82M,-1.20%
23/11/2020,"78,795.00","77,474.00","78,795.00","76,625.00",1.80M,2.08%
20/11/2020,"77,191.00","76,908.00","77,568.00","76,341.00",1.21M,-0.37%
19/11/2020,"77,474.00","75,870.00","79,550.00","75,870.00",2.28M,2.63%
18/11/2020,"75,492.00","71,340.00","75,492.00","70,868.00",3.45M,5.96%
17/11/2020,"71,246.00","68,887.00","71,246.00","68,792.00",2.19M,4.14%
16/11/2020,"68,415.00","69,736.00","69,830.00","68,415.00",1.26M,-1.36%
13/11/2020,"69,358.00","68,981.00","69,358.00","68,603.00",896.80K,0.14%
12/11/2020,"69,264.00","69,358.00","69,830.00","68,981.00",547.59K,0.27%
11/11/2020,"69,075.00","69,170.00","69,641.00","68,792.00",1.59M,1.38%
10/11/2020,"68,132.00","69,453.00","69,641.00","68,132.00",1.27M,1.12%
9/11/2020,"67,377.00","66,999.00","67,754.00","66,999.00",717.48K,0.85%
6/11/2020,"66,811.00","67,377.00","67,754.00","66,716.00",474.35K,-0.98%
5/11/2020,"67,471.00","67,943.00","67,943.00","67,282.00",432.17K,-0.56%
4/11/2020,"67,849.00","66,905.00","68,415.00","66,811.00",577.27K,2.42%
3/11/2020,"66,244.00","66,056.00","67,188.00","65,961.00",975.38K,0.72%
2/11/2020,"65,773.00","66,527.00","66,811.00","65,489.00",926.54K,-0.99%
30/10/2020,"66,433.00","67,943.00","67,943.00","66,056.00",786.39K,-0.84%
29/10/2020,"66,999.00","67,660.00","68,132.00","66,999.00",779.65K,-1.25%
28/10/2020,"67,849.00","67,943.00","68,603.00","67,660.00",776.14K,-0.14%
27/10/2020,"67,943.00","68,320.00","68,509.00","67,849.00",653.24K,0.00%
26/10/2020,"67,943.00","69,453.00","69,830.00","67,943.00",649.92K,-2.04%
23/10/2020,"69,358.00","69,641.00","70,019.00","69,264.00",606.78K,-0.27%
22/10/2020,"69,547.00","68,226.00","69,547.00","67,849.00",796.30K,1.94%
21/10/2020,"68,226.00","68,887.00","69,264.00","68,226.00",950.02K,-0.41%
20/10/2020,"68,509.00","69,358.00","69,830.00","68,415.00",1.12M,-1.89%
19/10/2020,"69,830.00","71,246.00","71,718.00","69,736.00",1.20M,-1.86%
16/10/2020,"71,151.00","70,774.00","71,718.00","70,208.00",1.09M,0.53%
15/10/2020,"70,774.00","71,718.00","72,567.00","70,774.00",1.38M,-0.27%
14/10/2020,"70,963.00","71,246.00","71,906.00","70,680.00",1.26M,0.27%
13/10/2020,"70,774.00","70,868.00","71,434.00","70,491.00",596.72K,0.00%
12/10/2020,"70,774.00","70,113.00","72,284.00","69,830.00",1.92M,0.94%
9/10/2020,"70,113.00","70,774.00","70,774.00","69,925.00",438.96K,-0.40%
8/10/2020,"70,396.00","70,680.00","70,963.00","69,925.00",774.54K,0.67%
7/10/2020,"69,925.00","68,415.00","71,057.00","68,132.00",2.29M,2.21%
6/10/2020,"68,415.00","68,698.00","69,075.00","68,320.00",763.23K,0.00%
5/10/2020,"68,415.00","67,849.00","68,698.00","67,565.00",704.40K,0.83%
2/10/2020,"67,849.00","68,320.00","68,415.00","67,094.00",612.86K,-0.69%
1/10/2020,"68,320.00","67,471.00","68,320.00","67,471.00",252.57K,1.54%
30/09/2020,"67,282.00","67,471.00","67,943.00","67,282.00",615.45K,-0.28%
29/09/2020,"67,471.00","68,132.00","68,887.00","67,471.00",1.07M,-0.97%
28/09/2020,"68,132.00","68,981.00","69,358.00","68,132.00",417.07K,-1.23%
25/09/2020,"68,981.00","69,358.00","69,453.00","68,509.00",459.68K,-0.54%
24/09/2020,"69,358.00","68,603.00","69,641.00","68,320.00",820.66K,1.10%
23/09/2020,"68,603.00","68,415.00","69,358.00","68,132.00",823.09K,1.11%
22/09/2020,"67,849.00","68,415.00","68,792.00","67,849.00",821.59K,-1.24%
21/09/2020,"68,698.00","68,792.00","69,453.00","68,037.00",939.72K,0.41%
18/09/2020,"68,415.00","68,132.00","68,603.00","67,565.00",373.22K,1.12%
17/09/2020,"67,660.00","68,415.00","68,698.00","67,660.00",398.14K,-0.42%
16/09/2020,"67,943.00","68,320.00","68,887.00","67,943.00",353.43K,-0.41%
15/09/2020,"68,226.00","68,132.00","68,226.00","67,377.00",727.70K,1.26%
14/09/2020,"67,377.00","67,943.00","68,415.00","67,377.00",557.43K,-0.56%
11/9/2020,"67,754.00","67,660.00","68,415.00","67,282.00",264.10K,-0.28%
10/9/2020,"67,943.00","68,415.00","68,792.00","67,849.00",620.77K,0.42%
9/9/2020,"67,660.00","66,999.00","67,943.00","66,905.00",740.97K,-0.42%
8/9/2020,"67,943.00","67,943.00","69,170.00","67,943.00",663.94K,0.00%
7/9/2020,"67,943.00","70,208.00","70,208.00","67,943.00",1.34M,-3.48%
4/9/2020,"70,396.00","69,925.00","70,963.00","69,925.00",937.33K,-1.58%
3/9/2020,"71,529.00","71,718.00","71,906.00","71,057.00",587.25K,0.53%
1/9/2020,"71,151.00","69,925.00","71,246.00","69,641.00",844.11K,1.75%
31/08/2020,"69,925.00","70,208.00","70,774.00","69,358.00",549.95K,-0.13%
28/08/2020,"70,019.00","69,830.00","70,774.00","68,981.00",1.01M,1.64%
27/08/2020,"68,887.00","69,264.00","69,264.00","68,415.00",501.29K,-0.68%
26/08/2020,"69,358.00","69,830.00","70,208.00","69,358.00",431.21K,-0.41%
25/08/2020,"69,641.00","69,075.00","70,302.00","69,075.00",722.60K,1.09%
24/08/2020,"68,887.00","68,132.00","69,358.00","68,132.00",638.88K,1.39%
21/08/2020,"67,943.00","67,188.00","68,037.00","67,094.00",494.70K,1.41%
20/08/2020,"66,999.00","67,849.00","68,132.00","66,999.00",444.34K,-1.53%
